num_job,num_machine,mean,std,seed,I_b,I_f,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,GT_best,GT_time
40,10,30,10,3,0.7717948717948717,0.7692307692307692,2116.51,1870,3.0968070030212402,1474,6.512200117111206,1452,8.885128259658813
40,15,30,10,3,0.6581196581196581,0.6666666666666666,2528.01,2144,4.668975114822388,1723,10.058135271072388,1665,12.73977780342102
40,20,30,10,3,0.5833333333333334,0.572199730094467,2864.81,2545,6.187638759613037,1882,13.3749520778656,1825,16.148233890533447
40,25,30,10,3,0.518974358974359,0.4925213675213675,3197.6,2803,7.636185646057129,2138,16.2564537525177,2003,19.016230583190918
40,30,30,10,3,0.46324786324786327,0.47038019451812546,3443.55,3118,9.196921825408936,2251,18.805490016937256,2161,22.329984426498413
40,35,30,10,3,0.4183150183150183,0.4155354449472096,3749.92,3389,11.037797451019287,2359,21.721390962600708,2330,25.744653701782227
40,40,30,10,3,0.3737179487179487,0.3773833004602235,4010.36,3583,12.386337995529175,2490,25.63429045677185,2473,31.10758686065674
40,45,30,10,3,0.34757834757834755,0.35955710955710957,4263.57,3796,14.00765085220337,2725,29.119154453277588,2549,34.95612287521362
40,50,30,10,3,0.30358974358974355,0.30559916274201987,4597.98,4244,15.603582859039307,2835,31.514822959899902,2813,37.46526312828064
45,5,30,10,3,0.909090909090909,0.9090909090909092,1923.57,1687,2.1856467723846436,1477,4.523494720458984,1439,6.375044584274292
45,10,30,10,3,0.7954545454545455,0.7954545454545454,2351.25,2028,3.8532602787017822,1723,8.365749597549438,1617,11.238505125045776
45,15,30,10,3,0.693939393939394,0.6996753246753246,2732.36,2409,5.635014057159424,1812,11.347644329071045,1785,14.305480718612671
45,20,30,10,3,0.6056818181818182,0.5933014354066986,3058.45,2596,7.642460107803345,1956,14.443182468414307,1918,18.941935062408447
45,25,30,10,3,0.5609090909090909,0.5397727272727272,3374.24,2939,8.656006813049316,2153,16.08565402030945,2106,19.914239406585693
45,30,30,10,3,0.49166666666666664,0.4968652037617555,3710.2,3372,8.605555295944214,2312,18.68430781364441,2269,22.493207216262817
45,35,30,10,3,0.4538961038961039,0.45187165775401067,3994.1,3675,10.05767822265625,2560,21.80118417739868,2457,26.059272527694702
45,40,30,10,3,0.39886363636363636,0.40442890442890445,4264.13,3905,11.006208658218384,2705,24.685898303985596,2596,29.45428776741028
45,45,30,10,3,0.37373737373737376,0.35640495867768596,4547.02,4189,12.454191446304321,2846,27.690932750701904,2781,32.78133296966553
45,50,30,10,3,0.34454545454545454,0.3552875695732838,4872.11,4437,14.200435161590576,3110,30.36242651939392,2985,36.88734745979309
50,5,30,10,3,0.9183673469387754,0.9183673469387755,2054.96,1836,1.9697597026824951,1579,4.211535930633545,1583,6.363866329193115
50,10,30,10,3,0.8183673469387752,0.8163265306122448,2524.65,2246,3.715826988220215,1773,7.488166809082031,1760,10.337815284729004
50,15,30,10,3,0.7251700680272108,0.7215743440233237,2968.25,2665,5.204204320907593,2032,10.669744968414307,1975,14.529991388320923
50,20,30,10,3,0.6438775510204081,0.6423200859291085,3337.04,2983,6.4625163078308105,2225,13.725595712661743,2066,18.2411208152771
50,25,30,10,3,0.5861224489795918,0.5765306122448979,3640.0,3222,8.077546834945679,2416,17.317012786865234,2309,22.487362146377563
50,30,30,10,3,0.5217687074829932,0.5277973258268824,3945.68,3558,9.346481323242188,2511,20.702449083328247,2444,26.13522505760193
50,35,30,10,3,0.48279883381924193,0.4699879951980792,4214.11,3880,10.608819723129272,2567,24.057381629943848,2572,29.968334674835205
50,40,30,10,3,0.4357142857142858,0.43275771847200417,4563.05,4176,12.092844009399414,2909,28.03366494178772,2726,34.01729106903076
50,45,30,10,3,0.399092970521542,0.39749536178107603,4861.42,4480,13.458759069442749,3024,30.44612956047058,2934,37.03332543373108
50,50,30,10,3,0.3648979591836735,0.37192836318200745,5166.96,4821,15.322712182998657,3303,35.91963219642639,3088,48.52140283584595
5,5,30,10,4,0.4,0.375,350.12,247,0.28314208984375,247,0.4435138702392578,245,0.4782123565673828
5,10,30,10,4,0.225,0.25,552.09,407,0.40491199493408203,407,0.9176919460296631,394,0.9539027214050293
5,15,30,10,4,0.23333333333333334,0.08928571428571429,793.28,641,0.7380919456481934,587,1.2511990070343018,579,1.3447909355163574
5,20,30,10,4,0.0625,0.17105263157894737,937.67,722,0.8312332630157471,694,1.8456759452819824,680,1.7468695640563965
5,25,30,10,4,0.1,0.0625,1169.83,1003,1.1779656410217285,872,2.2623822689056396,863,2.1398229598999023
5,30,30,10,4,0.041666666666666664,0.05172413793103448,1325.84,1058,1.2170989513397217,972,2.807072877883911,976,2.6500375270843506
5,35,30,10,4,0.06428571428571428,0.04411764705882353,1484.3,1277,1.4199473857879639,1169,3.394368886947632,1131,3.1382133960723877
5,40,30,10,4,0.0625,0.0641025641025641,1705.32,1447,1.6892609596252441,1346,3.6618845462799072,1329,3.456967353820801
5,45,30,10,4,0.022222222222222223,0.045454545454545456,1849.05,1580,2.1119933128356934,1410,3.9740548133850098,1440,3.6914610862731934
5,50,30,10,4,0.055,0.05612244897959184,2070.41,1805,2.0534274578094482,1625,4.3574559688568115,1583,4.403536081314087
10,5,30,10,4,0.6222222222222223,0.5833333333333334,586.47,443,0.47864723205566406,413,0.8352437019348145,424,1.0235018730163574
10,10,30,10,4,0.3888888888888889,0.345679012345679,834.07,663,0.7090778350830078,558,1.6486072540283203,577,1.697181224822998
10,15,30,10,4,0.29629629629629634,0.3015873015873015,1018.65,802,1.3501520156860352,681,2.3299286365509033,687,2.4994630813598633
10,20,30,10,4,0.29444444444444445,0.23391812865497078,1279.28,1093,1.5352001190185547,922,3.2838127613067627,864,3.4218266010284424
10,25,30,10,4,0.19111111111111106,0.19444444444444442,1480.55,1273,2.018932819366455,1035,4.242233037948608,1011,4.215649843215942
10,30,30,10,4,0.15925925925925927,0.13793103448275862,1782.13,1525,2.3211796283721924,1251,5.252117156982422,1212,5.345175504684448
